type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^costarica$|^nodeid29$|^nodeid67$|^nodeid31$|^nodeid49$|^nodeid44$|^nodeid59$;FinalNodeRegex:nodeid27;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,8.0,"['costarica', 'nodeid29', 'nodeid67', 'nodeid31', 'nodeid49', 'nodeid44', 'nodeid59']","[""('bahamas', 'nodeid59')"", ""('nodeid27', 'nodeid9')""]",7.0,1.8676831722259521,260,12821,255
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:nodeid27;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,6.849254369735718,261,12821,254
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:nodeid27;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,10.196178674697876,262,12821,253
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid27;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,11.224035739898682,263,12821,252
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid27;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,1.0,['nodeid33'],"[""('bahamas', 'nodeid59')"", ""('nodeid27', 'nodeid0')""]",1.0,1.5843145847320557,263,12822,251
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid38$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,2.0,['nodeid38'],"[""('nodeid22', 'stcroix')"", ""('nodeid49', 'nodeid31')""]",1.0,1.485781192779541,263,12823,250
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,9.00842809677124,264,12823,249
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^panama$|^costarica$|^nodeid1$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,5.0,['costarica'],"[""('costarica', 'nodeid9')"", ""('columbia', 'nodeid1')""]",1.0,3.2284913063049316,264,12824,248
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^panama$|^nodeid1$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,4.0,['nodeid1'],"[""('panama', 'costarica')"", ""('nodeid46', 'nodeid9')""]",1.0,1.4053547382354736,264,12825,247
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^panama$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,3.0,['panama'],"[""('nodeid46', 'nodeid29')"", ""('nodeid67', 'nodeid29')""]",1.0,0.7542519569396973,264,12826,246
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,2.0,['nodeid27'],"[""('nodeid46', 'nodeid29')"", ""('nicaragua', 'costarica')""]",1.0,2.565195322036743,264,12827,245
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,8.427890062332153,265,12827,244
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,8.186140537261963,266,12827,243
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^dominicanrepublic$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,wrong,2.0,['dominicanrepublic'],"[""('nodeid31', 'nodeid44')"", ""('nodeid32', 'nodeid44')""]",1.0,1.0197932720184326,266,12828,242
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,9.30735445022583,267,12828,241
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$;FinalNodeRegex:nodeid29;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,1.0,['nodeid38'],"[""('nodeid39', 'dominicanrepublic')"", ""('nodeid31', 'nodeid13')""]",1.0,1.5482895374298096,267,12829,240
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid38$|^nodeid1$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,3.0,"['nodeid38', 'nodeid1']","[""('nodeid45', 'nodeid44')"", ""('nodeid33', 'usa')""]",2.0,0.985971212387085,267,12831,238
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,9.152681112289429,268,12831,237
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^panama$|^costarica$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,4.0,"['panama', 'costarica']","[""('nodeid46', 'nodeid29')"", ""('nodeid46', 'nodeid9')""]",2.0,1.5929374694824219,268,12833,235
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,2.0,['nodeid27'],"[""('costarica', 'nodeid9')"", ""('nodeid27', 'nodeid9')""]",1.0,1.6571009159088135,268,12834,234
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,8.834315299987793,269,12834,233
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,8.09432601928711,270,12834,232
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^dominicanrepublic$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,wrong,2.0,['dominicanrepublic'],"[""('nodeid58', 'nodeid59')"", ""('nodeid38', 'nodeid41')""]",1.0,1.7215690612792969,270,12835,231
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,9.496062278747559,271,12835,230
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$|^nodeid1$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,2.0,['nodeid1'],"[""('nodeid38', 'nodeid41')"", ""('columbia', 'nodeid1')""]",1.0,1.6603050231933594,271,12836,229
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$;FinalNodeRegex:nodeid44;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,1.0,['nodeid38'],"[""('nodeid45', 'nodeid33')"", ""('nodeid33', 'usa')""]",1.0,1.340430498123169,271,12837,228
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid38$|^nodeid1$|^panama$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,4.0,"['nodeid1', 'panama']","[""('nodeid38', 'columbia')"", ""('nodeid67', 'nodeid29')""]",2.0,1.1039609909057617,271,12839,226
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid38$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,2.0,['nodeid38'],"[""('nodeid38', 'usa')"", ""('nodeid27', 'nodeid0')""]",1.0,2.337162971496582,271,12840,225
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,9.460237979888916,272,12840,224
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^costarica$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,3.0,['costarica'],"[""('nodeid38', 'columbia')"", ""('nodeid46', 'nodeid29')""]",1.0,2.5170257091522217,272,12841,223
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,2.0,['nodeid27'],"[""('nodeid58', 'nodeid17')"", ""('nodeid27', 'nodeid9')""]",1.0,0.7922754287719727,272,12842,222
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,10.894304275512695,273,12842,221
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,10.273254871368408,274,12842,220
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^dominicanrepublic$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,wrong,2.0,['dominicanrepublic'],"[""('nodeid58', 'nodeid17')"", ""('nodeid58', 'nodeid59')""]",1.0,0.8844406604766846,274,12843,219
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,9.966232299804688,275,12843,218
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$|^nodeid1$|^panama$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,3.0,['panama'],"[""('nodeid45', 'nodeid33')"", ""('puertorico', 'nodeid56')""]",1.0,1.4530229568481445,275,12844,217
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$|^nodeid1$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,2.0,['nodeid1'],"[""('nodeid67', 'honduras')"", ""('columbia', 'nodeid1')""]",1.0,2.0899572372436523,275,12845,216
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$;FinalNodeRegex:nodeid45;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,1.0,['nodeid38'],"[""('nodeid38', 'usa')"", ""('columbia', 'nodeid1')""]",1.0,0.8193697929382324,275,12846,215
waypoint,Type:waypoint;IngressNodeRegex:^stcroix$|^nodeid22$;FinalNodeRegex:stmartin;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:stcroix;,wrong,2.0,['nodeid22'],"[""('nodeid33', 'usa')"", ""('nodeid8', 'stcroix')""]",1.0,1.6357934474945068,275,12847,214
waypoint,Type:waypoint;IngressNodeRegex:^stcroix$;FinalNodeRegex:stmartin;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:stcroix;,correct,1.0,,,0.0,7.341959476470947,276,12847,213
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid38$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,2.0,['nodeid38'],"[""('nodeid33', 'usa')"", ""('nodeid67', 'nodeid29')""]",1.0,1.7663333415985107,276,12848,212
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,11.927925825119019,277,12848,211
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^panama$|^costarica$|^nodeid1$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,5.0,"['panama', 'costarica', 'nodeid1']","[""('panama', 'nodeid34')"", ""('nodeid46', 'nodeid9')""]",3.0,0.8655390739440918,277,12851,208
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,2.0,['nodeid27'],"[""('nodeid46', 'nodeid9')"", ""('nodeid67', 'honduras')""]",1.0,2.212130546569824,277,12852,207
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,9.025352478027344,278,12852,206
waypoint,Type:waypoint;IngressNodeRegex:^nodeid29$|^nodeid9$|^nodeid27$|^panama$|^costarica$|^nodeid1$|^nodeid31$|^nodeid49$|^nodeid45$|^nodeid44$|^nodeid59$|^dominicanrepublic$|^nodeid33$|^nodeid38$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,14.0,,,0.0,15.43748688697815,292,12852,192
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^dominicanrepublic$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,wrong,2.0,['dominicanrepublic'],"[""('nodeid28', 'nodeid67')"", ""('nodeid31', 'nodeid13')""]",1.0,1.110835075378418,292,12853,191
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,10.863676309585571,293,12853,190
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$;FinalNodeRegex:nodeid67;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,1.0,['nodeid38'],"[""('nodeid33', 'usa')"", ""('nodeid38', 'usa')""]",1.0,1.4198276996612549,293,12854,189
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid49$|^nodeid45$|^nodeid59$|^nodeid44$|^nodeid31$|^nodeid29$|^nodeid67$|^nodeid9$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,9.0,"['nodeid29', 'nodeid9']","[""('nodeid38', 'nodeid41')"", ""('nodeid31', 'nodeid13')""]",2.0,1.4321513175964355,293,12856,187
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid49$|^nodeid45$|^nodeid59$|^nodeid44$|^nodeid31$|^nodeid67$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,7.0,"['nodeid49', 'nodeid45', 'nodeid59', 'nodeid44', 'nodeid31', 'nodeid67']","[""('puertorico', 'curacao')"", ""('columbia', 'nodeid1')""]",6.0,1.3574855327606201,293,12862,181
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,8.378163814544678,294,12862,180
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,8.473220586776733,295,12862,179
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,9.507068634033203,296,12862,178
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,10.506861448287964,297,12862,177
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid49$|^nodeid45$|^nodeid59$|^nodeid44$|^nodeid31$|^nodeid29$|^nodeid67$|^nodeid9$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,9.0,"['nodeid29', 'nodeid9']","[""('puertorico', 'nodeid56')"", ""('nodeid29', 'nodeid13')""]",2.0,1.7963957786560059,297,12864,175
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid49$|^nodeid45$|^nodeid59$|^nodeid44$|^nodeid31$|^nodeid67$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,7.0,"['nodeid49', 'nodeid45', 'nodeid59', 'nodeid44', 'nodeid31', 'nodeid67']","[""('columbia', 'nodeid1')"", ""('nodeid1', 'nodeid0')""]",6.0,1.6591451168060303,297,12870,169
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid1;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,1.0,['nodeid33'],"[""('venezuela', 'curacao')"", ""('columbia', 'nodeid1')""]",1.0,1.3547158241271973,297,12871,168
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:costarica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,10.099245548248291,298,12871,167
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^nodeid29$|^nodeid67$|^nodeid31$|^nodeid49$|^nodeid45$|^nodeid44$|^nodeid59$;FinalNodeRegex:costarica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,9.0,"['nodeid29', 'nodeid67', 'nodeid31', 'nodeid49', 'nodeid45', 'nodeid44', 'nodeid59']","[""('panama', 'nodeid27')"", ""('nodeid46', 'nodeid9')""]",7.0,1.3062469959259033,298,12878,160
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$;FinalNodeRegex:costarica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,2.0,['nodeid27'],"[""('panama', 'nodeid27')"", ""('nodeid27', 'nodeid9')""]",1.0,2.8598618507385254,298,12879,159
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:costarica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,8.044237613677979,299,12879,158
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:costarica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,10.111594915390015,300,12879,157
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:costarica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,13.808708906173706,301,12879,156
waypoint,Type:waypoint;IngressNodeRegex:^stcroix$|^nodeid22$;FinalNodeRegex:nodeid50;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:stcroix;,wrong,2.0,['nodeid22'],"[""('nodeid22', 'stcroix')"", ""('nodeid8', 'stcroix')""]",1.0,2.6449854373931885,301,12880,155
waypoint,Type:waypoint;IngressNodeRegex:^stcroix$;FinalNodeRegex:nodeid50;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:stcroix;,correct,1.0,,,0.0,6.430691242218018,302,12880,154
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,10.580758333206177,303,12880,153
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$|^costarica$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,3.0,['costarica'],"[""('panama', 'costarica')"", ""('costarica', 'nodeid9')""]",1.0,1.1993918418884277,303,12881,152
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$|^nodeid27$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,wrong,2.0,['nodeid27'],"[""('turksandcaicos', 'nodeid17')"", ""('nodeid33', 'usa')""]",1.0,2.069960117340088,303,12882,151
waypoint,Type:waypoint;IngressNodeRegex:^nodeid9$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,1.0,,,0.0,9.43927812576294,304,12882,150
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,13.269627809524536,305,12882,149
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^nodeid44$|^nodeid45$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,wrong,3.0,"['nodeid44', 'nodeid45']","[""('puertorico', 'curacao')"", ""('turksandcaicos', 'dominicanrepublic')""]",2.0,1.638962984085083,305,12884,147
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,8.550740480422974,306,12884,146
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$|^nodeid33$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:jamaica;,wrong,2.0,['nodeid33'],"[""('nodeid45', 'nodeid44')"", ""('nodeid38', 'usa')""]",1.0,1.0777153968811035,306,12885,145
waypoint,Type:waypoint;IngressNodeRegex:^nodeid38$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:jamaica;,wrong,1.0,['nodeid38'],"[""('nodeid39', 'jamaica')"", ""('nodeid7', 'nodeid1')""]",1.0,1.4425110816955566,306,12886,144
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:dominicanrepublic;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:usa;,wrong,1.0,['nodeid33'],"[""('jamaica', 'nodeid41')"", ""('nodeid27', 'nodeid0')""]",1.0,1.0966174602508545,306,12887,143
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$;FinalNodeRegex:nodeid9;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,correct,1.0,,,0.0,10.81226110458374,307,12887,142
waypoint,Type:waypoint;IngressNodeRegex:^nodeid27$|^panama$|^costarica$|^nodeid1$|^dominicanrepublic$|^nodeid38$|^nodeid29$|^nodeid67$|^nodeid31$|^nodeid49$|^nodeid45$|^nodeid44$|^nodeid59$|^nodeid33$;FinalNodeRegex:nodeid9;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid9;,correct,14.0,,,0.0,15.985434532165527,321,12887,128
waypoint,Type:waypoint;IngressNodeRegex:^nodeid67$;FinalNodeRegex:nodeid9;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid67;,correct,1.0,,,0.0,9.609737396240234,322,12887,127
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid9;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,11.570419788360596,323,12887,126
waypoint,Type:waypoint;IngressNodeRegex:^stkittsnevis$;FinalNodeRegex:dominica;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:dominica;,correct,1.0,,,0.0,8.100684881210327,324,12887,125
waypoint,Type:waypoint;IngressNodeRegex:^dominica$;FinalNodeRegex:stkittsnevis;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:dominica;,correct,1.0,,,0.0,9.764232397079468,325,12887,124
waypoint,Type:waypoint;IngressNodeRegex:^nodeid33$|^nodeid38$|^nodeid1$|^panama$;FinalNodeRegex:nodeid59;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:2;Environment:;Waypoints:nodeid33;,wrong,4.0,['panama'],"[""('puertorico', 'nodeid56')"", ""('nodeid34', 'nodeid1')""]",1.0,0.8241124153137207,325,12888,123
